Published,Type,Conference,Title,Speaker,Duration,DurationInMinutes,Link
4 years ago,talk,Unknown,Living in eventually consistent reality,Bartosz Sypytkowski,56:48,57,https://youtube.com/watch?v=mMzVCU38Sxo
4 years ago,talk,Unknown,Is AI right for me?,Amber McKenzie,50:05,50,https://youtube.com/watch?v=g1618FioGaU
4 years ago,talk,Unknown,Hacking with Go,Victoria Almazova,57:24,57,https://youtube.com/watch?v=BRLKNH6A3ds
4 years ago,talk,Unknown,The Visible Developer- Why You Shouldn't Blend In,Heather Downing,58:46,59,https://youtube.com/watch?v=p2ezcieK1So
4 years ago,talk,Unknown,Celebrate Your Expert: Overcoming Imposter Syndrome,Jay Harris,45:07,45,https://youtube.com/watch?v=6C-_8mjGinY
4 years ago,talk,Unknown,Trying to learn C#,Patricia Aas,56:44,57,https://youtube.com/watch?v=Id2jBMJLz2Y
4 years ago,talk,Unknown,"Rediscovering fire - on designing portable, multi-language libraries",Jørgen Kvalsvik,50:14,50,https://youtube.com/watch?v=E2ihHeatBCc
4 years ago,talk,Unknown,Evolving compositional user interfaces,Thomas Presthus & Asbjørn Ulsberg,1:03:29,63,https://youtube.com/watch?v=sn2IyBL-fbs
4 years ago,talk,Unknown,It's about time,Christin Gorman,52:18,52,https://youtube.com/watch?v=Nhhm5yC2HCo
4 years ago,talk,Unknown,Who's Who? Federating Identity with Azure B2C,Andrew Coates,1:03:37,64,https://youtube.com/watch?v=Nl0NWh7VK8s
4 years ago,talk,Unknown,Machine Learning: The Bare Math Behind Libraries,Piotr Czajka and Łukasz Gebel,53:13,53,https://youtube.com/watch?v=yoP2uNYFGSw
4 years ago,talk,Unknown,Protecting sensitive data in huge datasets: Cloud tools you can use,Felipe Hoffa,46:13,46,https://youtube.com/watch?v=RNykMU7wF7s
4 years ago,talk,Unknown,ML BuzzWords demystified,Oleksandra Sopova & Natalia An,53:26,53,https://youtube.com/watch?v=4pGhvcVz1Xg
4 years ago,talk,Unknown,The Hitchhiker's Guide to the Cloud,Bruno Amaro Almeida,40:48,41,https://youtube.com/watch?v=QaMD9EIsKgQ
4 years ago,talk,Unknown,Advanced Azure App Services,K. Scott Allen,57:50,58,https://youtube.com/watch?v=Ouze2uecu-o
4 years ago,talk,Unknown,Live Site Culture & Site Reliability at Azure DevOps,Martin Hinshelwood,1:05:03,65,https://youtube.com/watch?v=CIDFB6XfoCg
4 years ago,talk,Unknown,Creating solutions for everyone,Alex Mackey,46:55,47,https://youtube.com/watch?v=6EV-3_m0uVk
4 years ago,talk,Unknown,Building Great Teams,Donna Edwards,58:09,58,https://youtube.com/watch?v=wBOHUHUq-Dw
4 years ago,talk,Unknown,The Neverending Story: Agile Transformation for DevOps,Sarah Ziegenfuss,46:25,46,https://youtube.com/watch?v=PoFsz2xTVeo
4 years ago,talk,Unknown,Entity Framework debugging using SQL Server: A Detective Story,Chris Woodruff,56:23,56,https://youtube.com/watch?v=STeRUhp2urA
4 years ago,talk,Unknown,Serverless with Knative,Mete Atamel,57:25,57,https://youtube.com/watch?v=HiIJqMqFbC0
4 years ago,talk,Unknown,Architecture: The Stuff That's Hard to Change,Dylan Beattie,45:27,45,https://youtube.com/watch?v=3LtQWxhqjqI
4 years ago,talk,Unknown,Microservices without DDD is risky business!,Trond Hjorteland,39:46,40,https://youtube.com/watch?v=NaPFclo-KbA
4 years ago,talk,Unknown,CompSci and My Day Job,Rob Conery,52:28,52,https://youtube.com/watch?v=znYgNXN98Ag
4 years ago,talk,Unknown,"Deep Learning in Microsoft Azure: CNTK, CaffeOnSpark and Tensorflow",Jen Stirrup,58:09,58,https://youtube.com/watch?v=JeASHwWx_QI
4 years ago,talk,Unknown,"System Stable: Robust connected applications with Polly, the .NET Resilience Framework",Bryan Hogan,1:00:23,60,https://youtube.com/watch?v=esEDPtBJz40
4 years ago,talk,Unknown,Lowering in C#: What's really going on in your code?,David Wengier,56:16,56,https://youtube.com/watch?v=gc1AxbNybvw
4 years ago,talk,Unknown,Modern Continuous Integration with Azure Pipelines,Edward Thomson,56:50,57,https://youtube.com/watch?v=uTv8K21scGQ
4 years ago,talk,Unknown,Dev and Test Agility for your Database with Docker,Julie Lerman,1:07:01,67,https://youtube.com/watch?v=BL3TfA0UEr8
4 years ago,talk,Unknown,War stories from .NET team,Karel Zikmund,49:11,49,https://youtube.com/watch?v=ntGBRi_I3MM
4 years ago,talk,Unknown,DevOps for Machine Learning,Damian Brady,56:36,57,https://youtube.com/watch?v=ClPcKZHMFBg
4 years ago,talk,Unknown,Futurology for Developers - the Next 30 Years in Tech,Mark Rendle,1:03:12,63,https://youtube.com/watch?v=SGi1to5PP3Y
4 years ago,talk,Unknown,Building personalization with Orleans and Actor Modelling,Harald Schult Ulriksen,54:05,54,https://youtube.com/watch?v=3NT7uMV8GhQ
4 years ago,talk,Unknown,Solving Tricky Coordination Problems in Stateless .NET Services,Loris Cro,45:41,46,https://youtube.com/watch?v=BO-SKMS-D_g
4 years ago,talk,Unknown,Making the most of Security Tests,Paweł Krzywicki,50:58,51,https://youtube.com/watch?v=d35nBxppmZ4
4 years ago,talk,Unknown,Fabulous – F# for cross-platform mobile apps,Don Syme,46:22,46,https://youtube.com/watch?v=ZCRYBivH9BM
4 years ago,talk,Unknown,Security – only developers can make it proactive,Beata Szturemska,23:30,24,https://youtube.com/watch?v=sMI38d-mocI
4 years ago,talk,Unknown,Security Vulnerabilities Decomposition: Another way to look at Vulnerabilities,Katy Anton,43:25,43,https://youtube.com/watch?v=htX0SXSTmHg
4 years ago,talk,Unknown,Getting started with Azure DevOps,Donovan Brown,1:00:09,60,https://youtube.com/watch?v=pP1F4b3tzsw
4 years ago,talk,Unknown,Cognitive biases in software development,Ian Hughes,59:46,60,https://youtube.com/watch?v=CGD_JPnOJAg
4 years ago,talk,Unknown,Source Instrumentation for Monitoring C++ in Production,Steven Simpson,53:21,53,https://youtube.com/watch?v=NPf88orMJT4
4 years ago,talk,Unknown,5 Lessons Learned from Implementing 40+ Machine Learning Projects,Xiaopeng Li,14:43,15,https://youtube.com/watch?v=BJrQKKkooN0
4 years ago,talk,Unknown,test && commit || revert. What?!,Kari Eline Strandjord,8:23,8,https://youtube.com/watch?v=hi99zbRzkRM
4 years ago,talk,Unknown,Five Ways to Break a Git Repository,Edward Thomson,13:26,13,https://youtube.com/watch?v=AqcReFElr4E
4 years ago,talk,Unknown,Unlocking the doors of parliament,Sindre Lindstad,7:50,8,https://youtube.com/watch?v=rCaje8G9GeU
4 years ago,talk,Unknown,How to tame your team monsters!,Hanne Lian & Nora Holte,11:05,11,https://youtube.com/watch?v=sDRj20MWm-E
4 years ago,talk,Unknown,I Love Learning From People!,Bryan Hogan,13:01,13,https://youtube.com/watch?v=f_Fn_dYWAx0
4 years ago,talk,Unknown,"""OMG! A Girl?!"" What to do when a woman joins your team",Meg Gotshall,11:25,11,https://youtube.com/watch?v=E1vd3tssiss
4 years ago,talk,Unknown,How to deal with your demons,Lubaba Farin Tanisha,11:27,11,https://youtube.com/watch?v=A1c_dIiahcU
4 years ago,talk,Unknown,Emojis – the fun and weird parts!,Jøran Vagnby Lillesand,12:40,13,https://youtube.com/watch?v=4RNlCc_l8A8
4 years ago,talk,Unknown,Practical Chaos Engineering  breaking things on purpose to make them more resilient against failure,Unknown,1:02:25,62,https://youtube.com/watch?v=w_Y6C0QgmL0
4 years ago,talk,Unknown,"Universal Design of Software Solutions  Necessary for some, good for everyone",Unknown,40:25,40,https://youtube.com/watch?v=_lV6rXSNH-k
4 years ago,talk,Unknown,Terraform best practices with examples and arguments,Anton Babenko,46:00,46,https://youtube.com/watch?v=mOsiLZGdXS4
4 years ago,talk,Unknown,Observability Driven Development,Geert van der Cruijsen,53:17,53,https://youtube.com/watch?v=9ev4qhvLpxs
4 years ago,talk,Unknown,Lessons from the API Management trenches,Eldert Grootenboer,1:00:06,60,https://youtube.com/watch?v=0er3BksoJME
4 years ago,talk,Unknown,"Building a parser in C#, from first principles",Nicholas Blumhardt,51:30,52,https://youtube.com/watch?v=klHyc9HQnNQ
4 years ago,talk,Unknown,How to be cool in the age of legacy,Jøran Vagnby Lillesand,50:25,50,https://youtube.com/watch?v=iGevKa6WAI8
4 years ago,talk,Unknown,Bulletproof Transient Error Handling with Polly,​Carl Franklin,41:53,42,https://youtube.com/watch?v=2kfCXMoVCqM
4 years ago,talk,Unknown,"Pragmatic Performance: When to care about perf, and what to do about it",David Wengier,56:43,57,https://youtube.com/watch?v=24qazsRnc40
4 years ago,talk,Unknown,An Introduction to WebAssembly,Guy Royse,59:57,60,https://youtube.com/watch?v=jxf8uaOOu48
4 years ago,talk,Unknown,Build your Cloud Operating Model on Azure from zero to hero,David Pazdera,55:10,55,https://youtube.com/watch?v=x-d-qhkbDLg
4 years ago,talk,Unknown,Why FIDO Security Keys & Webauthn are Awesome,Jen Tong,46:49,47,https://youtube.com/watch?v=qgZ3JO2khFg
4 years ago,talk,Unknown,How to use ML NET to write crushing metal riffs,Michał Łusiak,57:55,58,https://youtube.com/watch?v=5nKPEXFyFxM
4 years ago,talk,Unknown,Heterogeneous pipeline processing with Kubernetes and Google Cloud Pub Sub,Håkon Åmdal,51:53,52,https://youtube.com/watch?v=noUiGrbL2CM
4 years ago,talk,Unknown,Pointless or Pointfree,Damjan Vujnovic,53:51,54,https://youtube.com/watch?v=HSTweR77nug
4 years ago,talk,Unknown,The Seven Deadly Presentation Sins,Samantha Coates and Andrew Coates,57:50,58,https://youtube.com/watch?v=v1Elm3YlR-U
4 years ago,talk,Unknown,Empathetic Design Systems,Jennifer Wong,38:29,38,https://youtube.com/watch?v=SvEj9H0ntx0
4 years ago,talk,Unknown,What vulnerabilities? Live hacking of containers and orchestrators,Lewis Denham-Parry,56:41,57,https://youtube.com/watch?v=JaMJJTb_bEE
4 years ago,talk,Unknown,Indexing and searching NuGet.org with Azure Functions and Search,Maarten Balliauw,58:42,59,https://youtube.com/watch?v=s6rYDP1emUA
4 years ago,talk,Unknown,Securing Web APIs from JavaScript/SPA Applications,Brock Allen,58:47,59,https://youtube.com/watch?v=zOy3-_Cdhn4
4 years ago,talk,Unknown,Anchored Metadata,Austin Bingham,46:56,47,https://youtube.com/watch?v=ifuwzHQ8TeA
4 years ago,talk,Unknown,"Crash, Burn, Report",Scott Helme,1:01:55,62,https://youtube.com/watch?v=wSSwuqwqNs0
4 years ago,talk,Unknown,We are the guardians of our future,Tess Ferrandez-Norlander,54:23,54,https://youtube.com/watch?v=69gxtHbvZVQ
4 years ago,talk,Unknown,Adding business logic to your tokens. What could possibly go wrong,Linda Lawton,47:44,48,https://youtube.com/watch?v=ai0MLsoN0Gk
4 years ago,talk,Unknown,Developing privacy,Glenn F. Henriksen,52:01,52,https://youtube.com/watch?v=FVS1kSEr5ic
4 years ago,talk,Unknown,Functional Patterns for the Object Oriented,Øystein Kolsrud,52:14,52,https://youtube.com/watch?v=rY6oo0sOMis
4 years ago,talk,Unknown,Terraforming Azure,Torstein Nicolaysen,1:02:56,63,https://youtube.com/watch?v=mlVUpxXbavs
4 years ago,talk,Unknown,The Functional Toolkit,Scott Wlaschin,1:01:19,61,https://youtube.com/watch?v=bK-Tz-GLfOs
4 years ago,talk,Unknown,DIY Async Message Pump: Lessons from the trenches,Daniel Marbach,1:00:24,60,https://youtube.com/watch?v=qEI9MOO5iFU
4 years ago,talk,Unknown,Chasing holograms - the future of HoloLens development,Scott Leaman,1:05:18,65,https://youtube.com/watch?v=2wWUURZzYOo
4 years ago,talk,Unknown,A Primer on Functional Programming,Sarah Withee,31:09,31,https://youtube.com/watch?v=o7R7RbPDVzY
4 years ago,talk,Unknown,Azure on the cheap,Karl Syvert Løland,46:13,46,https://youtube.com/watch?v=4DI8jd7WWIQ
4 years ago,talk,Unknown,Understanding Git — Behind the Command Line,Enrico Campidoglio,51:13,51,https://youtube.com/watch?v=BdiLKxSu-2Q
4 years ago,talk,Unknown,"Getting out of quicksand, with DevOps!",Roman Pickl,54:09,54,https://youtube.com/watch?v=B_tCxLcZ4UI
4 years ago,talk,Unknown,Chinafy your apps + Lessons you can steal from China,Adam Cogan,1:10:41,71,https://youtube.com/watch?v=Ak_ccXFVVWw
4 years ago,talk,Unknown,Kill Evil Mutants!,Dave Aronson,59:55,60,https://youtube.com/watch?v=0ZchSZPjsY0
4 years ago,talk,Unknown,10 years of microservices at FINN.no - and we still haven’t slain that dragon!,Henning Spjelkavi,59:53,60,https://youtube.com/watch?v=8f7bg5YAdds
4 years ago,talk,Unknown,Testing GraphQL: From Zero To Hundred Percent,Roy Derks,40:34,41,https://youtube.com/watch?v=qVyPAU1Y9nk
4 years ago,talk,Unknown,Panel discussion on the future of .NET,Unknown,1:00:58,61,https://youtube.com/watch?v=uuc3MjigHSg
4 years ago,talk,Unknown,CSS Grid - What is this Magic?!,Amy Kapernick,58:12,58,https://youtube.com/watch?v=9uzRf_t46w0
4 years ago,talk,Unknown,Responsible JavaScript,Jeremy Wagner,58:15,58,https://youtube.com/watch?v=nH3pQbsEMzo
4 years ago,talk,Unknown,"Web components and micro apps, the web technologies peacekeeper",Yaser Adel Mehraban,58:19,58,https://youtube.com/watch?v=2-TKda71mUc
4 years ago,talk,Unknown,I'm Going To Make You Stop Hating CSS,Lemon,47:42,48,https://youtube.com/watch?v=Xp6Kv62rlHw
4 years ago,talk,Unknown,Mechanical C++ Refactoring in the Present and in the Future,Stephen Kelly,58:40,59,https://youtube.com/watch?v=hlNVXWZoP0Y
4 years ago,talk,Unknown,Making IoT: An Intro for Web Devs,Kristina Durivage,49:16,49,https://youtube.com/watch?v=XSnzb3LaX5E
4 years ago,talk,Unknown,Rust for C++ developers - What you need to know to get rolling with crates,Pavel Yosifovich,58:45,59,https://youtube.com/watch?v=k7nAtrwPhR8
4 years ago,talk,Unknown,C++: λ Demystified,Andreas Fertig,1:00:06,60,https://youtube.com/watch?v=m6S9ZZOh0CQ
4 years ago,talk,Unknown,"Dungeons, Dragons and Functions",Mathias Brandewinder,1:02:25,62,https://youtube.com/watch?v=XAZM0koJIIU
4 years ago,talk,Unknown,C# and Rust: combining managed and unmanaged code without sacrificing safety,Ashley Mannix,58:01,58,https://youtube.com/watch?v=0B1U3fVCIX0
4 years ago,talk,Unknown,Avoiding the Agile Alignment Trap with DevOps,Mike Long,43:08,43,https://youtube.com/watch?v=Gu0G7ofsaoA
4 years ago,talk,Unknown,Automatic text summarization,Masa Nekic,58:06,58,https://youtube.com/watch?v=_d0OXm0dRZ4
4 years ago,talk,Unknown,Drones & AI - What's all the buzz about ?,Adam Stephensen,57:03,57,https://youtube.com/watch?v=omHp3NxKcVs
4 years ago,talk,Unknown,Why databases cry at night?,Michael Yarichuk,42:12,42,https://youtube.com/watch?v=CUbZ5tNZi7M
4 years ago,talk,Unknown,How to Steal an Election,Gary Short,1:04:42,65,https://youtube.com/watch?v=32m8luvA9Qg
4 years ago,talk,Unknown,An introduction to Machine Learning using LEGO,Jeppe Tornfeldt Sørensen,57:49,58,https://youtube.com/watch?v=ux_9hqxiqpI
4 years ago,talk,Unknown,Advanced Serverless Workflows with Durable Functions,Jeremy Likness,57:43,58,https://youtube.com/watch?v=QvaPka0lmdU
4 years ago,talk,Unknown,Event Driven Collaboration,Ian Cooper,56:51,57,https://youtube.com/watch?v=PreAnSofAsA
4 years ago,talk,Unknown,Adding Observability to Distributed Systems,David Ostrovsky,1:01:51,62,https://youtube.com/watch?v=FdgTVXQQtpw
4 years ago,talk,Unknown,Reactive DDD—When Concurrent Waxes Fluent,Vaughn Vernon,58:19,58,https://youtube.com/watch?v=qtIsPSVwErQ
4 years ago,talk,Unknown,Getting to DDD: Pragmatic or Principled?,Julie Lerman,1:04:49,65,https://youtube.com/watch?v=3AAzySH3A88
4 years ago,talk,Unknown,Building APIs Rapidly with Azure Functions,Lars Klint,55:05,55,https://youtube.com/watch?v=6_fSdnsjw8g
4 years ago,talk,Unknown,C# 8 and Beyond,Filip Ekberg,54:15,54,https://youtube.com/watch?v=aw1UQJcwDcc
4 years ago,talk,Unknown,Writing Allocation Free Code in C#,Matt Ellis,1:00:15,60,https://youtube.com/watch?v=nK54s84xRRs
4 years ago,talk,Unknown,Writing a Neural Net from Scratch,Joe Albahari,56:35,57,https://youtube.com/watch?v=YSPiKL-bkfI
4 years ago,talk,Unknown,What is the point of Microsoft? 3.0,Liam Westley,57:10,57,https://youtube.com/watch?v=6nHRk_9Lxss
4 years ago,talk,Unknown,Hidden gems in .NET Core 3,David Fowler & Damian Edwards,1:00:33,61,https://youtube.com/watch?v=xdSSH63IZZc
4 years ago,talk,Unknown,Unity 101 for C# Developers,Andy Clarke,1:00:19,60,https://youtube.com/watch?v=nTW261jbS7g
4 years ago,talk,Unknown,"Three Rewrites, One Startup - An Architect’s Journey",Spencer Schneidenbach,1:01:14,61,https://youtube.com/watch?v=ZwvpW-ldbOM
4 years ago,talk,Unknown,Turing's Toy - The story of a mathematical idea that changed the world,Øystein Kolsrud,49:45,50,https://youtube.com/watch?v=6MJHYQ4dmAI
4 years ago,talk,Unknown,Code Review Etiquettes 101,Janani Subbiah,34:00,34,https://youtube.com/watch?v=Z0j1m7qwk3M
4 years ago,talk,Unknown,I thought we did things right until I went looking - Security errors in Norwegian websites,Håvard,9:06,9,https://youtube.com/watch?v=e7K0dsQpjuE
4 years ago,talk,Unknown,RSA encryption in 10 minutes,Fredrik Meyer,15:25,15,https://youtube.com/watch?v=a7GLQdy2nnM
4 years ago,talk,Unknown,What hit my webservice with 408?!,Paweł Krzywicki,11:50,12,https://youtube.com/watch?v=GokBv-NWsFw
4 years ago,talk,Unknown,Root-of-trust - What it is and why you need one in IoT,Ole Alexander Konstad,9:50,10,https://youtube.com/watch?v=inX3gxeKH0o
4 years ago,talk,Unknown,IoT meets IPv6: The Perfect Storm?,Kristian Bognæs,9:06,9,https://youtube.com/watch?v=C0PWEq_F2OA
4 years ago,talk,Unknown,"Shiny objects are cool, but so is building products people use",Jenna Pederson,54:55,55,https://youtube.com/watch?v=O6IrIHO1yR4
4 years ago,talk,Unknown,DevOps ICU: Improving DevOps Results by (Correctly) Integrating UX,Debbie Levitt,1:01:09,61,https://youtube.com/watch?v=SvN-otkzXeM
4 years ago,talk,Unknown,Keynote: Leadership Guide for the Reluctant Leader,David Neal,40:01,40,https://youtube.com/watch?v=BCyHS7s_pjc
4 years ago,talk,Unknown,The Shape of Data: Machine Learning and Topology,Kaisa Taipale,49:30,50,https://youtube.com/watch?v=FH-RZiOq4h0
4 years ago,talk,Unknown,SignalR: To Chat and Beyond,David Pine,52:52,53,https://youtube.com/watch?v=i3RXbOY6-0I
4 years ago,talk,Unknown,Patterns for high-performance C#,Federico Andres Lois,1:08:55,69,https://youtube.com/watch?v=4yALYEINbyI
4 years ago,talk,Unknown,One Codebase to Rule Them All - Using React Native Everywhere,Jesse Weigel,58:43,59,https://youtube.com/watch?v=ufWqhtolikg
4 years ago,talk,Unknown,How not to be the best app no one uses: Effective Onboarding for fun & profit,Kendall Miller,1:01:25,61,https://youtube.com/watch?v=BvVNGTAbPss
4 years ago,talk,Unknown,Azure Functions 2.0: Enterprise-Grade Serverless,Katy Shimizu,47:44,48,https://youtube.com/watch?v=Pgx1wzMVLyw
4 years ago,talk,Unknown,CSS Grid - What is this Magic?!,Amy Kapernick,51:49,52,https://youtube.com/watch?v=gT7H0qBdQq8
4 years ago,talk,Unknown,From one release per quarter to 30 times a day,Marcel de Vries,1:00:48,61,https://youtube.com/watch?v=FL1lHaY1tG8
4 years ago,talk,Unknown,The Dark Side Of Events,Vladik Khononov,59:05,59,https://youtube.com/watch?v=ev5k51AxZbI
4 years ago,talk,Unknown,"HACKERS, HOOLIGANS, HEISTS, & HISTORY",Brian Contos,59:08,59,https://youtube.com/watch?v=sPnx7EkALuQ
4 years ago,talk,Unknown,Networking at conferences for autistic people and introverts,Dennie Declercq,55:29,55,https://youtube.com/watch?v=jqBkWc42-BQ
4 years ago,talk,Unknown,"Scaling microservices with Message queues, .NET and Kubernetes",Lewis Denham-Parry,41:38,42,https://youtube.com/watch?v=Ku0lD3-e9oA
4 years ago,talk,Unknown,UX Design Fundamentals: What do your users really see,Billy Hollis,1:00:51,61,https://youtube.com/watch?v=RGzLhwkekDk
4 years ago,talk,Unknown,"IP Fundamentals—Trust Me, I'm a Lawyer",Jeff Strauss,1:02:00,62,https://youtube.com/watch?v=YOlbtNgrgBE
4 years ago,talk,Unknown,Quantum Computing Concepts,John Azariah,1:01:15,61,https://youtube.com/watch?v=vu0ryDBAIq4
4 years ago,talk,Unknown,Continuous Learning for Developers,Brian MacDonald,52:25,52,https://youtube.com/watch?v=VuR4UaV7Q0k
4 years ago,talk,Unknown,Cypress: Where Automated Acceptance Testing Isn’t Just for QA Anymore,Justin James,55:36,56,https://youtube.com/watch?v=DwaV5RcTdOs
4 years ago,talk,Unknown,Modern web application bugs,Erlend Oftedal,57:32,58,https://youtube.com/watch?v=j6f3NSfDPoE
4 years ago,talk,Unknown,DevOps for Machine Learning,Damian Brady,55:41,56,https://youtube.com/watch?v=mFG-S8I929U
4 years ago,talk,Unknown,Service Workers: Transforming your App into a Progressive Web Application,Avindra Fernando,1:02:18,62,https://youtube.com/watch?v=P7h1rssb9eg
4 years ago,talk,Unknown,Life Beyond Distributed Transactions: An Apostate's Implementation,Jimmy Bogard,59:56,60,https://youtube.com/watch?v=3HidYKjiAqQ
4 years ago,talk,Unknown,Game On! Gamifying Your Apps for Fun and Profit,Gwendolyn Faraday,56:49,57,https://youtube.com/watch?v=_Sx4Od71BYU
4 years ago,talk,Unknown,Using C# Expression Trees in the Real World,Spencer Schneidenbach,50:56,51,https://youtube.com/watch?v=Ptnxc6tVIPE
4 years ago,talk,Unknown,CloudWatch-ing: Creating More Useful Logs & Alerts with AWS,Rhia Dixon,42:18,42,https://youtube.com/watch?v=Bf6qXG2TkH8
4 years ago,talk,Unknown,Bulletproof Transient Error Handling with Polly,Carl Franklin,50:55,51,https://youtube.com/watch?v=7lOKh6g-1dQ
4 years ago,talk,Unknown,Distributed Tracing and Monitoring with OpenCensus,Simon Zeltser,59:12,59,https://youtube.com/watch?v=SHPRDB76ymI
4 years ago,talk,Unknown,"Dungeons, Dragons and Functions",Mathias Brandewinder,1:00:46,61,https://youtube.com/watch?v=YRwAgOiGS_s
4 years ago,talk,Unknown,Blazor: C# running in the browser via WebAssembly,Scott Sauber,57:50,58,https://youtube.com/watch?v=8De8DlrCzoY
4 years ago,talk,Unknown,Goodbye REST APIs. Hello GraphQL!,Cory House,1:01:57,62,https://youtube.com/watch?v=F0hAZC2LTcI
4 years ago,talk,Unknown,How to Build a RESTful Service with ASP.NET Core and Swagger,Gregor Dzierzon,57:11,57,https://youtube.com/watch?v=MSWPYhqSbW8
4 years ago,talk,Unknown,Getting Started with Cosmos DB + EF Core,Thiago Passos,45:13,45,https://youtube.com/watch?v=vx6O8w-5_VQ
4 years ago,talk,Unknown,Clean Architecture with ASP.NET Core 2.2,Jason Taylor,50:36,51,https://youtube.com/watch?v=RQve_bD8X_M
4 years ago,talk,Unknown,An AI with an Agenda: How Our Cognitive Biases Leak Into Machine Learning,Arthur Doler,56:03,56,https://youtube.com/watch?v=0_6pSLVkaMM
4 years ago,talk,Unknown,Hacking Humans : Social Engineering Techniques and How to Protect Against Them,Stephen Haunts,49:36,50,https://youtube.com/watch?v=T42dnlzSNE8
4 years ago,talk,Unknown,Serverless with Knative,Mete Atamel,47:19,47,https://youtube.com/watch?v=HqImpLBJTeA
4 years ago,talk,Unknown,UX + Engineering: A Tale of Two Cities,Edward Ecker & Joe Karlsson,50:30,51,https://youtube.com/watch?v=nNhL5UluNtA
4 years ago,talk,Unknown,Hacking Your Processes,Richard Wellum,50:37,51,https://youtube.com/watch?v=Z9MN01qDJyQ
4 years ago,talk,Unknown,Everyday Agile for One: Recipes that make development for one … Fun,Elsa Vezino,46:42,47,https://youtube.com/watch?v=68OvQtsCjlA
4 years ago,talk,Unknown,NDC Porto 2020,Save the date!,1:01,1,https://youtube.com/watch?v=qdXZwmn7oLY
4 years ago,talk,Unknown,"Are You Really Using Kanban, or Just Making a List of Issues?",Tom Cudd,48:22,48,https://youtube.com/watch?v=pKN7Yoamx74
4 years ago,talk,Unknown,Augmented Reality - The State of Play,Rafał Legiędź,55:51,56,https://youtube.com/watch?v=wMa34PhY4F0
4 years ago,talk,Unknown,Securing Web Applications and APIs with ASP.NET Core 2.2 and 3.0,Brock Allen,1:03:06,63,https://youtube.com/watch?v=PrYJQ1EqfTg
4 years ago,talk,Unknown,Modern Web Testing: Going Beyond Selenium,Dmitry Vinnik,54:57,55,https://youtube.com/watch?v=c0LcuPRBFvo
4 years ago,talk,Unknown,Fundamentals of Azure IoT,Justin Grammens,1:03:47,64,https://youtube.com/watch?v=cAVvV0_aIwI
4 years ago,talk,Unknown,How to Escape The Distributed Monolith,Ian Cooper,59:25,59,https://youtube.com/watch?v=zeMEKwsK7fI
4 years ago,talk,Unknown,Async injection,Mark Seemann,1:01:01,61,https://youtube.com/watch?v=o9qL4HcDpIQ
4 years ago,talk,Unknown,"No Strings Attached: JavaScript without Webpack, Transpilers, or Frameworks",Ashley Grant,59:27,59,https://youtube.com/watch?v=K003tt9_khA
4 years ago,talk,Unknown,Exploring C# 8: The Deep Dive,David Pine,47:29,47,https://youtube.com/watch?v=wTvisUbU9FU
4 years ago,talk,Unknown,"ECMA 6 JavaScript, the Good Parts",Jennifer Estrada,50:46,51,https://youtube.com/watch?v=iB-g3AGwZIo
4 years ago,talk,Unknown,Designing a Flexible UI Architecture with React and GraphQL,Kamran Ayub,1:02:13,62,https://youtube.com/watch?v=mIejhIX7ObE
4 years ago,talk,Unknown,A Skeptics guide to functional style javascript,Jonathan Mills,49:01,49,https://youtube.com/watch?v=GGF_QiGkOtY
4 years ago,talk,Unknown,From zero to CD in 60 minutes,Glenn F. Henriksen,1:04:35,65,https://youtube.com/watch?v=D4_1LU9jljk
4 years ago,talk,Unknown,From localhost to production: Managing your code with Azure DevOps, Jay Harris,1:08:45,69,https://youtube.com/watch?v=q5A0Hd7fO8g
4 years ago,talk,Unknown,Kubernetes - going beyond the basics,Shahid Iqbal,59:28,59,https://youtube.com/watch?v=FVerD7y4DSc
4 years ago,talk,Unknown,"Kubernetes, Azure and .NET - What's it all about?",Shahid Iqbal,1:01:26,61,https://youtube.com/watch?v=W0Jc_Oh7r58
4 years ago,talk,Unknown,Elasticsearch Suggesters: Beyond Autocomplete,Brett Hazen,50:00,50,https://youtube.com/watch?v=PQGlhbf7o7c
4 years ago,talk,Unknown,Serverless Architecture Patterns,Lynn Langit,1:01:59,62,https://youtube.com/watch?v=od4mrgJ9wW8
4 years ago,talk,Unknown,Keynote: Hack to the Future,Troy Hunt,55:20,55,https://youtube.com/watch?v=qCOefMiakps
4 years ago,talk,Unknown,Autonomous microservices don't share data. Period,Dennis van der Stelt,47:11,47,https://youtube.com/watch?v=0TYbHVc2yWI
4 years ago,talk,Unknown,Real World Guide to Web API authentication on Azure,Heather Downing,54:36,55,https://youtube.com/watch?v=w7MqXRLHnt8
4 years ago,talk,Unknown,"Keyboards? Where we’re going, we don’t need keyboards",Don Wibier,51:00,51,https://youtube.com/watch?v=_jA4gLZtFSE
4 years ago,talk,Unknown,Reading other peoples code,Patricia Aas,55:38,56,https://youtube.com/watch?v=nFw23In-BtI
4 years ago,talk,Unknown,Protecting Encryption Keys with Azure Key Vault,Stephen Haunts,1:03:20,63,https://youtube.com/watch?v=miXZNvGp2uY
4 years ago,talk,Unknown,All our aggregates are wrong,Mauro Servienti,58:04,58,https://youtube.com/watch?v=hev65ozmYPI
4 years ago,talk,Unknown,Quantum Computing Concepts,John Azariah,1:01:40,62,https://youtube.com/watch?v=LY8F2g6vrnM
