Published,Type,Conference,Title,Speaker,Duration,DurationInMinutes,Link
4 months ago,talk,NDC TechTown 2024,Not getting lost in translations,Daniela Engert,58:16,58,https://youtube.com/watch?v=rxBQIQFQirE
4 months ago,talk,NDC TechTown 2024,Using Edge Machine Learning to save power and development time,Eirik Midttun,44:47,45,https://youtube.com/watch?v=-kL5e62ELjs
4 months ago,talk,NDC TechTown 2024,"Crash and test failure analysis with AI... no wait, ehm, with regexes!",Jan Wegger & Thomas Hanssen,48:49,49,https://youtube.com/watch?v=1QPrrTawuws
4 months ago,talk,NDC TechTown 2024,Beyond unit tests,Oyvind Tonsberg,41:01,41,https://youtube.com/watch?v=Snt5xoPCI-0
4 months ago,talk,NDC TechTown 2024,Remote blinky on nRF52 using Rust,Eivind Bergem,47:53,48,https://youtube.com/watch?v=GDLOdp2x74A
4 months ago,talk,NDC TechTown 2024,Metal-In Test-Driven Development: A Dual-Target TDD approach,Fran Climent,1:00:08,60,https://youtube.com/watch?v=Ps8pzxQ1hpQ
4 months ago,talk,NDC TechTown 2024,Mutation Testing in Python with Cosmic Ray,Austin Bingham,56:48,57,https://youtube.com/watch?v=HBqhjLaZejA
4 months ago,talk,NDC TechTown 2024,Monadic Operations in Modern C++: A Practical Approach,Vitaly Fanaskov,54:18,54,https://youtube.com/watch?v=RRJ71mTwB1Y
4 months ago,talk,NDC TechTown 2024,A clean slate,Giles Chamberlin,45:10,45,https://youtube.com/watch?v=F1CZcsP5U2c
4 months ago,talk,NDC TechTown 2024,Path coverage in gcc,Jørgen Kvalsvik,1:00:46,61,https://youtube.com/watch?v=kkAsakZCCAY&pp=0gcJCY0JAYcqIYzv
4 months ago,talk,NDC TechTown 2024,Design Patterns - The Most Common Misconceptions (2 of N),Klaus Iglberger,47:08,47,https://youtube.com/watch?v=DEtne_KZ74Y
4 months ago,talk,NDC TechTown 2024,The Aging Programmer,Kate Gregory,1:03:08,63,https://youtube.com/watch?v=mVWQQeSOD0M
4 months ago,talk,NDC TechTown 2024,Why Iterators Got It All Wrong — and what we should use instead,Arno Schoedl,31:19,31,https://youtube.com/watch?v=dalJCNHJA0w
4 months ago,talk,NDC TechTown 2024,"Omg, how do I write software that isn't a ticking timebomb!?",Eivind Jahren,42:50,43,https://youtube.com/watch?v=QSh3DO0PTJM
4 months ago,talk,NDC TechTown 2024,Bootable applications - an introduction,Michael Odden,1:03:17,63,https://youtube.com/watch?v=k1usJC0cuoc
4 months ago,talk,NDC TechTown 2024,An (In-)Complete Guide to C++ Object Lifetimes,Jonathan Müller,57:31,58,https://youtube.com/watch?v=e1TpikjdO1g
4 months ago,talk,NDC TechTown 2024,Memory Model: Get your shared data under control,Jana Machutová,51:27,51,https://youtube.com/watch?v=CBGFbK_6twQ
4 months ago,talk,NDC TechTown 2024,The Two Memory Models,Anders Schau Knatten,1:01:58,62,https://youtube.com/watch?v=rZaPQkpuEeM
4 months ago,talk,NDC TechTown 2024,Memory Safety: Rust vs. C,Robert Seacord,1:00:54,61,https://youtube.com/watch?v=YofBgJ2zpBs
4 months ago,talk,NDC TechTown 2024,TPMs and the Linux Kernel: unlocking a better path to hardware security,Ignat Korchagin,47:06,47,https://youtube.com/watch?v=g8b4K5FQUj8
4 months ago,talk,NDC TechTown 2024,My favorite (constexpr) data structures,Hana Dusíková,48:42,49,https://youtube.com/watch?v=UMD2_KWc2gA
4 months ago,talk,NDC TechTown 2024,Speedrun through Splicing Sockets with Sockmap,Jakub Sitnicki,47:23,47,https://youtube.com/watch?v=BMsfIu-UywY
4 months ago,talk,NDC TechTown 2024,Unleashing 🦀 The Ferris Within,Victor Ciura,1:00:43,61,https://youtube.com/watch?v=-ZFeappKc8s
4 months ago,talk,NDC TechTown 2024,The Magic of a Trace,Theodor Thornhill,58:38,59,https://youtube.com/watch?v=2usGeZq8xr8
4 months ago,talk,NDC TechTown 2024,Using vcpkg in anger,Martin Hořeňovský,41:46,42,https://youtube.com/watch?v=Q8s2zrkwwSM
4 months ago,talk,NDC TechTown 2024,Getting Started with Embedded Linux Security,Simon Goda,58:43,59,https://youtube.com/watch?v=WbJuE5JzsmU
4 months ago,talk,NDC TechTown 2024,"Core and other guidelines. The good, the bad, the... questionable?",Arne Mertz,50:27,50,https://youtube.com/watch?v=Jcdmqsn4CPM
4 months ago,talk,NDC TechTown 2024,C++ Horizons,Bryce Adelstein Lelbach,52:49,53,https://youtube.com/watch?v=UMJGyasVJaA
4 months ago,talk,NDC TechTown 2024,Exploring Dependency Injection and Reflection in Modern C++,Mikhail Svetkin,55:37,56,https://youtube.com/watch?v=iIizAdyorOQ
4 months ago,talk,NDC TechTown 2024,"Demystifying Process Address Space: Heap, Stack, and Beyond",Piotr Wierciński,58:40,59,https://youtube.com/watch?v=pI-HRRh7-dU
4 months ago,talk,NDC TechTown 2024,How To Use `constexpr` In C++23,Jason Turner,59:53,60,https://youtube.com/watch?v=MUOAovwQbFA
4 months ago,talk,NDC TechTown 2024,Green Programming,Hendrik Niemeyer & Tina Ulbrich,50:49,51,https://youtube.com/watch?v=9qs3VItLS2I
4 months ago,talk,NDC TechTown 2024,The existential threat against C++ and where to go from here,Helge Penne,44:36,45,https://youtube.com/watch?v=gG4BJ23BFBE&pp=0gcJCY0JAYcqIYzv
4 months ago,talk,NDC TechTown 2024,Hello Operator: Making The Call for C,Björkus Dorkus,1:05:15,65,https://youtube.com/watch?v=dCTyu3awI1A
4 months ago,talk,NDC TechTown 2024,Locknote: Local Reasoning in C++,Sean Parent,1:09:13,69,https://youtube.com/watch?v=bhizxAXQlWc
4 months ago,talk,NDC TechTown 2024,The Carbon Language: Road to 0.1,Chandler Carruth,1:07:27,67,https://youtube.com/watch?v=bBvLmDJrzvI
4 months ago,talk,NDC TechTown 2024,Naming is Hard: Let's Do Better,Kate Gregory,1:01:59,62,https://youtube.com/watch?v=aiy5TrU-Hwc
4 months ago,talk,NDC TechTown 2024,Cache friendly data + functional + ranges = ❤️,Björn Fahller,57:18,57,https://youtube.com/watch?v=s4R_k1rK7pI
2 days ago,talk,NDC TechTown 2024,Deep dive with Blueye underwater drones,Jonas Follesø,1:00:35,61,https://youtube.com/watch?v=LJCQA4UhS58
2 days ago,talk,NDC TechTown 2024,Correct Use of Integers in Safety-critical Systems,Robert Seacord,57:51,58,https://youtube.com/watch?v=E8p5ASNglKc
2 days ago,talk,NDC TechTown 2024,Keynote: How To Address 7 Major C++ Pain Points with Tools,Anastasiia Kazakova,57:26,57,https://youtube.com/watch?v=U3I3eaRKDBk
6 days ago,talk,Copenhagen Developers Festival 2024,Performance tuning for Azure Cosmos DB,Hasan Savran,52:02,52,https://youtube.com/watch?v=ju09dqjGq9I
6 days ago,talk,Copenhagen Developers Festival 2024,Open-source releases: Everything we've learnt in 4 years,Linda Ikechukwu,35:28,35,https://youtube.com/watch?v=Pe0DAd-IpIY
6 days ago,talk,Copenhagen Developers Festival 2024,Autonomous teams require great managers,Gitte Klitgaard & Jakob Wolman,52:39,53,https://youtube.com/watch?v=UkYCStkqyTk
6 days ago,talk,Copenhagen Developers Festival 2024,Java 21: The revolution of virtual threads - A Deep dive,Christian Woerz,46:23,46,https://youtube.com/watch?v=Lqkq4GFEP6k
6 days ago,talk,Copenhagen Developers Festival 2024,Why Verifiable Credentials and Decentralized Identity?,Daniel Krzyczkowski,1:02:28,62,https://youtube.com/watch?v=cDka7MdtjEA
6 days ago,talk,Copenhagen Developers Festival 2024,How to be a problem solver?,Carolina Pascale Campos,56:39,57,https://youtube.com/watch?v=uyVzUjrVOzs
6 days ago,talk,Copenhagen Developers Festival 2024,Supercharging OAuth 2.0 Security,Philippe De Ryck,59:33,60,https://youtube.com/watch?v=WGz42L7jo4A
6 days ago,talk,Copenhagen Developers Festival 2024,Fine Grained Authorisation with Relationship-Based Access Control,Ben Dechrai,49:06,49,https://youtube.com/watch?v=pg0nl2uM2K0
6 days ago,talk,Copenhagen Developers Festival 2024,"Faster, Cheaper, Greener: Pick Three",Lea Mladineo,58:27,58,https://youtube.com/watch?v=W4IqhLX7ftE
6 days ago,talk,Copenhagen Developers Festival 2024,"From IL Weaving to Source Generators, the Realm story",Ferdinando Papale,38:53,39,https://youtube.com/watch?v=D4shwbxeXUE
6 days ago,talk,Copenhagen Developers Festival 2024,Debug Like a Scientist!,Maciej Rząsa,42:53,43,https://youtube.com/watch?v=-mMbjFnaPP0
6 days ago,talk,Copenhagen Developers Festival 2024,Basics Designs and How We Got Them Wrong,Adam Furmanek,58:21,58,https://youtube.com/watch?v=SOM6cUz4d5I
6 days ago,talk,Copenhagen Developers Festival 2024,XR Demystified: Separating Facts from Fiction in 2024,Rafał Legiędź,59:14,59,https://youtube.com/watch?v=YPw2wpbCSVA
6 days ago,talk,Copenhagen Developers Festival 2024,Build a lightning fast Firewall with Java & eBPF,Johannes Bechberger,58:10,58,https://youtube.com/watch?v=WYwHiDyMK68
6 days ago,talk,Copenhagen Developers Festival 2024,The subtle art of supporting mature products,Flavia Circiumaru,51:00,51,https://youtube.com/watch?v=ZyhQvvsl0u8
6 days ago,talk,Copenhagen Developers Festival 2024,ASP.NET Core Authentication and Authorization - the Key Concepts,Anders Abel,56:55,57,https://youtube.com/watch?v=1T2Cag_JDtY
7 days ago,talk,Copenhagen Developers Festival 2024,When will you learn? A Teacher’s Guide to Developer Learning,Emma Burstow,54:43,55,https://youtube.com/watch?v=jiki-a_CC_4
7 days ago,talk,Copenhagen Developers Festival 2024,The Elephant in your Dataset: Addressing Bias in Machine Learning,Michelle Frost,1:00:26,60,https://youtube.com/watch?v=3nNpR_kj51o
3 weeks ago,talk,Copenhagen Developers Festival 2024,The Future of Cloud-Native Application Development with Radius,Loek Duys,1:01:20,61,https://youtube.com/watch?v=wd_ctupnrKk
3 weeks ago,talk,Copenhagen Developers Festival 2024,Let's build a .NET YouTube player! For which platform? All of them!,Steve Bilogan,59:58,60,https://youtube.com/watch?v=Vfzdr0TRYCs
3 weeks ago,talk,Copenhagen Developers Festival 2024,LLMs gone wild,Tess Ferrandez-Norlander,57:14,57,https://youtube.com/watch?v=UIEkpI85P9g
3 weeks ago,talk,Copenhagen Developers Festival 2024,Rust-ifying Your C# Codebase: A Tale of Adventure and Transformation,Chris Woody Woodruff,1:03:48,64,https://youtube.com/watch?v=K4DP21OlktM
3 weeks ago,talk,Copenhagen Developers Festival 2024,How to Build a Database,Liam McLennan,52:22,52,https://youtube.com/watch?v=32L69tv8300
3 weeks ago,talk,Copenhagen Developers Festival 2024,Exposing the not-so-secret practices of the cult of DDD,Chris Klug,1:03:10,63,https://youtube.com/watch?v=ucGhUU7KuaY
3 weeks ago,talk,Copenhagen Developers Festival 2024,Building amazing Front-End Project with Gemma: A State-of-the-Art Open Model,Teresa Wu,43:57,44,https://youtube.com/watch?v=otVuJED7ZM8
3 weeks ago,talk,Copenhagen Developers Festival 2024,Sound generation in the browser using Web Audio and C#,Kristoffer Strube,11:55,12,https://youtube.com/watch?v=cWlHOHvahg4
3 weeks ago,talk,Copenhagen Developers Festival 2024,Our future without passwords,Milica Mihajlija,15:16,15,https://youtube.com/watch?v=ylfjp4zAGr4
3 weeks ago,talk,Copenhagen Developers Festival 2024,Mobile Farming for Perfection,Sasha Denisov,13:31,14,https://youtube.com/watch?v=wajtwU-bf3k
1 month ago,talk,Copenhagen Developers Festival 2024,How writing just one import the wrong way slows down your website,François Martin,15:34,16,https://youtube.com/watch?v=WT-mIjeTzqc
1 month ago,talk,Copenhagen Developers Festival 2024,Coding a Disability Inclusive World: 3 Stories,Dennie Declercq,55:39,56,https://youtube.com/watch?v=heBmAzZbyG4
1 month ago,talk,Copenhagen Developers Festival 2024,Athens to Algorithms: Zeno as a Tech Leader,Andrew Murphy,42:19,42,https://youtube.com/watch?v=jgumH_9jCAQ
1 month ago,talk,Copenhagen Developers Festival 2024,Side Projects: The Unsung Heroes of Software Development,Rasmus Kromann-Larsen,50:38,51,https://youtube.com/watch?v=oA7xeRyxMSo
1 month ago,talk,Copenhagen Developers Festival 2024,Total ReDoS: the dangers of regex in JavaScript,Phil Nash,43:03,43,https://youtube.com/watch?v=4_BlI_kNulY
1 month ago,talk,Copenhagen Developers Festival 2024,Build your own CoPilot,Callum Whyte,56:12,56,https://youtube.com/watch?v=QXPlIYd408A
1 month ago,talk,Copenhagen Developers Festival 2024,The Power of Dev Containers and GitHub Codespaces,Chris Ayers,54:22,54,https://youtube.com/watch?v=WiJEHAyMiB0
1 month ago,talk,Copenhagen Developers Festival 2024,Unix shell - We can do better now,Ilya Sher,11:03,11,https://youtube.com/watch?v=Kn8PDe3LpHg
1 month ago,talk,Copenhagen Developers Festival 2024,Harnessing AI for Malevolence: A Hackers Tale,Mackenzie Jackson,15:49,16,https://youtube.com/watch?v=tbruQwhMjrs
1 month ago,talk,Copenhagen Developers Festival 2024,Test-Driven Leadership: Crafting Testable Strategies,Andrew Murphy,13:55,14,https://youtube.com/watch?v=OGu4mpocqjk
1 month ago,talk,Copenhagen Developers Festival 2024,A11y Broke My Build,Kristoffer Nordström,13:11,13,https://youtube.com/watch?v=uwHk5WBX5qU
1 month ago,talk,Copenhagen Developers Festival 2024,Tales from the .NET 8 Migration Trenches,Jimmy Bogard,1:03:34,64,https://youtube.com/watch?v=_xdJCJ_y5nI
1 month ago,talk,Copenhagen Developers Festival 2024,The community power in the developers life,Michela Bertaina,48:29,48,https://youtube.com/watch?v=UWmSkXnZ0s4
1 month ago,talk,Copenhagen Developers Festival 2024,Flutter + Firebase. Explosive combination,Sasha Denisov,38:25,38,https://youtube.com/watch?v=2cduK6oGBMI
1 month ago,talk,Copenhagen Developers Festival 2024,Modern & secure adaptive streaming on the Web,Katarzyna Dusza,57:32,58,https://youtube.com/watch?v=a7SFcDM00vo
1 month ago,talk,Copenhagen Developers Festival 2024,In praise of programming minimalism,Stian Veum Møllersen,37:30,38,https://youtube.com/watch?v=CQXHj8oB1t8
1 month ago,talk,Copenhagen Developers Festival 2024,From Hell to Heaven: Porting Doom to MAUI,Nico Vermeir,56:05,56,https://youtube.com/watch?v=auKBOau0uEI
1 month ago,talk,Copenhagen Developers Festival 2024,So you wanna be a demoscener,Espen Sande-Larsen,53:19,53,https://youtube.com/watch?v=Ks2We5y3Dhc
1 month ago,talk,Copenhagen Developers Festival 2024,Evil Tech: How Devs Became Villains,Sergès Goma,49:41,50,https://youtube.com/watch?v=kYby5qjsc_Y
1 month ago,talk,Copenhagen Developers Festival 2024,Failure is not an option: durable execution + Dapr = 🚀,Marc Duiker,48:27,48,https://youtube.com/watch?v=6rUdIyl1xxc
1 month ago,talk,Copenhagen Developers Festival 2024,NET gRPC - deep dive,Irina Dominte(Scurtu),1:00:45,61,https://youtube.com/watch?v=ui05PTspgJs
1 month ago,talk,Copenhagen Developers Festival 2024,Advanced Playwright Techniques for Flawless Testing,Debbie O'Brien,50:45,51,https://youtube.com/watch?v=ybYK9jM0lco
1 month ago,talk,Copenhagen Developers Festival 2024,In Prompts We Trust,Jiaranai Keatnuxsuo,1:04:04,64,https://youtube.com/watch?v=QUkrC38v9Rg
1 month ago,talk,Copenhagen Developers Festival 2024,Writing Code with Code: Getting Started with the Roslyn APIs,Steve Gordon,1:00:44,61,https://youtube.com/watch?v=IPIkf2swrcg
1 month ago,talk,Copenhagen Developers Festival 2024,10 things you didn't know EF Core can do,Hannes Lowette,1:01:11,61,https://youtube.com/watch?v=qaHwgWc38vY
1 month ago,talk,Copenhagen Developers Festival 2024,Solving Layout Challenges With Pure Sass,Lemon 🍋,57:22,57,https://youtube.com/watch?v=Qc2E1aacpoE
1 month ago,talk,Copenhagen Developers Festival 2024,Mobile App Architecture: How to Conquer the Giant!,Heather Downing,57:43,58,https://youtube.com/watch?v=x80GSk9uy2s
1 month ago,talk,Copenhagen Developers Festival 2024,Using AI for Secure Code Creation: Enhancing Software Security,Jim Manico,59:24,59,https://youtube.com/watch?v=F-7CglEL0es
1 month ago,talk,Copenhagen Developers Festival 2024,Breaking Java Stereotypes: It's Not Your Dad's Language Anymore,Bazlur Rahman,57:05,57,https://youtube.com/watch?v=s1biE4I-KXc
1 month ago,talk,Copenhagen Developers Festival 2024,It’s About Time! Practical examples of time zones in TypeScript,Michael Dowden,49:51,50,https://youtube.com/watch?v=AHekxZK14xQ
1 month ago,talk,Copenhagen Developers Festival 2024,Geek Out - How television led to streaming video on your mobile phone,Liam Westley,57:03,57,https://youtube.com/watch?v=GFGA-7KjmbA
1 month ago,talk,Copenhagen Developers Festival 2024,React Server Components: A New Way to Build Fast and Interactive Web Apps,Aurora Scharff,47:59,48,https://youtube.com/watch?v=nPecb4Shr3U
1 month ago,talk,Copenhagen Developers Festival 2024,Build Microservices At Your Own Pace with .NET Aspire,Jiachen Jiang,59:35,60,https://youtube.com/watch?v=JzjCi1Sm22Y
1 month ago,talk,Copenhagen Developers Festival 2024,How building a portable escape room made me a better developer,William Brander,52:58,53,https://youtube.com/watch?v=a08OPQq3chk
1 month ago,talk,Copenhagen Developers Festival 2024,Design Engineering: The next era of Software Design,Diana Mounter,54:16,54,https://youtube.com/watch?v=c1uEHfmJMTM
1 month ago,talk,Copenhagen Developers Festival 2024,Cracking the Furby code: The path to evolve an icon,Luke McNeice,41:12,41,https://youtube.com/watch?v=2cW9KeFkMnE
1 month ago,talk,Copenhagen Developers Festival 2024,From Pong to Playstation: The Evolution of Video Games,Wesley Cabus,1:03:48,64,https://youtube.com/watch?v=4xDoghjeygs
1 month ago,talk,Copenhagen Developers Festival 2024,Using serverless functions for real-time observability,Liz Fong-Jones,48:48,49,https://youtube.com/watch?v=_9zcdCSgRzQ
1 month ago,talk,Copenhagen Developers Festival 2024,Building a Browser Based Code Editor,Jo Franchetti,34:00,34,https://youtube.com/watch?v=0fkm9sxFA0Q
1 month ago,talk,Copenhagen Developers Festival 2024,Build Your Own Game Engine in the Browser,David Whitney,50:55,51,https://youtube.com/watch?v=7ckI4Gwzmxs
1 month ago,talk,Copenhagen Developers Festival 2024,Are Rewrites always a Bad Idea?,Adele Carpenter,53:34,54,https://youtube.com/watch?v=r8FiuiNrDPE
1 month ago,talk,Copenhagen Developers Festival 2024,An introduction to WebAssembly components,Mikkel Mørk Hegnhøj,1:00:39,61,https://youtube.com/watch?v=96f0LUa-ksA
1 month ago,talk,Copenhagen Developers Festival 2024,The .NET MAUI Community Toolkits, Brandon Minnick,58:01,58,https://youtube.com/watch?v=u0niUFeh8AI
1 month ago,talk,Copenhagen Developers Festival 2024,Reviewing NuGet Packages security easily using OpenSSF Scorecard,Niels Tanis,59:27,59,https://youtube.com/watch?v=Ms9691ge56A
1 month ago,talk,Copenhagen Developers Festival 2024,Asymmetric Encryption: A Deep Dive,Eli Holderness,57:32,58,https://youtube.com/watch?v=RaUQq_fIu2o
1 month ago,talk,Copenhagen Developers Festival 2024,Building Secure ReactJS Applications: Mastering Advanced Security Techniques,Jim Manico,56:00,56,https://youtube.com/watch?v=WF-DlGn6f8g
1 month ago,talk,Copenhagen Developers Festival 2024,"Level up with GitHub Copilot: using AI to learn, code, and build","Michelle ""MishManners"" Duke",1:02:26,62,https://youtube.com/watch?v=Mlviuph9QX4
1 month ago,talk,Copenhagen Developers Festival 2024,On Becoming a Space-Faring Civilization,Richard Campbell,1:01:57,62,https://youtube.com/watch?v=q3BkhD6byHM
1 month ago,talk,Copenhagen Developers Festival 2024,What's new with CSS?,Amy Kapernick,53:04,53,https://youtube.com/watch?v=k5qV2ydjXdk
1 month ago,talk,Copenhagen Developers Festival 2024,The History of Computer Art,Anders Norås,45:59,46,https://youtube.com/watch?v=brHcLupsy14
1 month ago,talk,Copenhagen Developers Festival 2024,Success On Your Own Terms,Todd Gardner,58:34,59,https://youtube.com/watch?v=lRXcxTMH7X4
